Hour,Flow (Veh/Hour),# Lane Points,% Observed
2014-11-10 02:00:00,322,48,100
2014-11-10 03:00:00,357,48,100
2014-11-10 04:00:00,674,48,100
2014-11-10 05:00:00,1590,48,100
2014-11-10 06:00:00,3043,48,100
2014-11-10 07:00:00,3969,48,100
2014-11-10 08:00:00,3979,48,100
2014-11-10 09:00:00,3715,48,100
2014-11-10 10:00:00,3900,48,100
2014-11-10 11:00:00,4110,48,100
2014-11-10 12:00:00,4392,48,100
2014-11-10 13:00:00,4617,48,100
2014-11-10 14:00:00,5667,48,100
2014-11-10 15:00:00,6263,48,100
2014-11-10 16:00:00,6402,48,100
2014-11-10 17:00:00,6327,48,100
2014-11-10 18:00:00,4601,48,100
2014-11-10 19:00:00,3237,48,100
2014-11-10 20:00:00,2491,48,100
2014-11-10 21:00:00,2342,48,100
2014-11-10 22:00:00,1711,48,100
2014-11-10 23:00:00,1097,48,100
2014-11-12 00:00:00,657,48,100
2014-11-12 01:00:00,385,48,100
2014-11-12 02:00:00,302,48,83
2014-11-12 03:00:00,375,48,100
2014-11-12 04:00:00,697,48,92
2014-11-12 05:00:00,1762,48,100
2014-11-12 06:00:00,3162,48,100
2014-11-12 07:00:00,4457,48,100
2014-11-12 08:00:00,4332,48,100
2014-11-12 09:00:00,3628,48,100
2014-11-12 10:00:00,3731,48,100
2014-11-12 11:00:00,3871,48,100
2014-11-12 12:00:00,4388,48,100
2014-11-12 13:00:00,4566,48,100
2014-11-12 14:00:00,5579,48,100
2014-11-12 15:00:00,6510,48,100
2014-11-12 16:00:00,6431,48,100
2014-11-12 17:00:00,6207,48,100
2014-11-12 18:00:00,4995,48,100
2014-11-12 19:00:00,3392,48,100
2014-11-12 20:00:00,2922,48,100
2014-11-12 21:00:00,2354,48,100
2014-11-12 22:00:00,1686,48,100
2014-11-12 23:00:00,1054,48,100
2014-11-13 00:00:00,651,48,100
2014-11-13 01:00:00,405,48,100
2014-11-13 02:00:00,302,48,100
2014-11-13 03:00:00,403,48,100
2014-11-13 04:00:00,673,48,100
2014-11-13 05:00:00,1676,48,100
2014-11-13 06:00:00,3285,48,100
2014-11-13 07:00:00,4387,48,100
2014-11-13 08:00:00,4401,48,100
2014-11-13 09:00:00,3702,48,100
2014-11-13 10:00:00,3650,48,100
2014-11-13 11:00:00,3902,48,100
2014-11-13 12:00:00,4379,48,100
2014-11-13 13:00:00,4682,48,100
2014-11-13 14:00:00,5715,48,100
2014-11-13 15:00:00,6796,48,100
2014-11-13 16:00:00,6704,48,83
2014-11-13 17:00:00,6295,48,100
2014-11-13 18:00:00,4983,48,100
2014-11-13 19:00:00,3569,48,100
2014-11-13 20:00:00,2953,48,100
2014-11-13 21:00:00,2473,48,100
2014-11-13 22:00:00,1771,48,100
2014-11-13 23:00:00,1233,48,100
2014-11-14 00:00:00,707,48,100
2014-11-14 01:00:00,475,48,100
2014-11-14 02:00:00,380,48,92
2014-11-14 03:00:00,398,48,92
2014-11-14 04:00:00,684,48,92
2014-11-14 05:00:00,1698,48,100
2014-11-14 06:00:00,3274,48,100
2014-11-14 07:00:00,4400,48,100
2014-11-14 08:00:00,4175,48,100
2014-11-14 09:00:00,3808,48,100
2014-11-14 10:00:00,4018,48,100
2014-11-14 11:00:00,4363,48,100
2014-11-14 12:00:00,4948,48,100
2014-11-14 13:00:00,5227,48,100
2014-11-14 14:00:00,6194,48,100
2014-11-14 15:00:00,6775,48,100
2014-11-14 16:00:00,6801,48,100
2014-11-14 17:00:00,6189,48,100
2014-11-14 18:00:00,5278,48,100
2014-11-14 19:00:00,3719,48,100
2014-11-14 20:00:00,3179,48,100
2014-11-14 21:00:00,3003,48,100
2014-11-14 22:00:00,2330,48,100
2014-11-14 23:00:00,1721,48,100
2014-11-17 00:00:00,579,48,100
2014-11-17 01:00:00,365,48,100
2014-11-17 02:00:00,298,48,100
2014-11-17 03:00:00,361,48,100
2014-11-17 04:00:00,684,48,92
2014-11-17 05:00:00,1650,48,100
2014-11-17 06:00:00,3233,48,100
2014-11-17 07:00:00,4388,48,100
2014-11-17 08:00:00,4155,48,100
2014-11-17 09:00:00,3690,48,100
2014-11-17 10:00:00,3822,48,100
2014-11-17 11:00:00,4058,48,100
2014-11-17 12:00:00,4442,48,100
2014-11-17 13:00:00,4615,48,100
2014-11-17 14:00:00,5649,48,75
2014-11-17 15:00:00,6423,48,92
2014-11-17 16:00:00,6638,48,100
2014-11-17 17:00:00,6376,48,75
2014-11-17 18:00:00,4743,48,83
2014-11-17 19:00:00,3272,48,75
2014-11-17 20:00:00,2542,48,100
2014-11-17 21:00:00,2189,48,100
2014-11-17 22:00:00,1612,48,100
2014-11-17 23:00:00,1069,48,92
2014-11-18 00:00:00,541,48,100
2014-11-18 01:00:00,375,48,100
2014-11-18 02:00:00,273,48,100
2014-11-18 03:00:00,349,48,100
2014-11-18 04:00:00,641,48,100
2014-11-18 05:00:00,1591,48,83
2014-11-18 06:00:00,3263,48,100
2014-11-18 07:00:00,4287,48,100
2014-11-18 08:00:00,4313,48,100
2014-11-18 09:00:00,3601,48,100
2014-11-18 10:00:00,3697,48,100
2014-11-18 11:00:00,3905,48,100
2014-11-18 12:00:00,4435,48,100
2014-11-18 13:00:00,4609,48,100
2014-11-18 14:00:00,5748,48,100
2014-11-18 15:00:00,6616,48,100
2014-11-18 16:00:00,6616,48,83
2014-11-18 17:00:00,6361,48,100
2014-11-18 18:00:00,4768,48,100
2014-11-18 19:00:00,3401,48,100
2014-11-18 20:00:00,2650,48,100
2014-11-18 21:00:00,2306,48,100
2014-11-18 22:00:00,1681,48,100
2014-11-18 23:00:00,1066,48,100
2014-11-19 00:00:00,628,48,100
2014-11-19 01:00:00,365,48,100
2014-11-19 02:00:00,315,48,100
2014-11-19 03:00:00,363,48,100
2014-11-19 04:00:00,634,48,100
2014-11-19 05:00:00,1635,48,100
2014-11-19 06:00:00,3305,48,100
2014-11-19 07:00:00,4326,48,100
2014-11-19 08:00:00,4288,48,100
2014-11-19 09:00:00,3670,48,100
2014-11-19 10:00:00,3754,48,100
2014-11-19 11:00:00,4165,48,100
2014-11-19 12:00:00,4584,48,92
2014-11-19 13:00:00,4760,48,100
2014-11-19 14:00:00,5607,48,100
2014-11-19 15:00:00,6711,48,100
2014-11-19 16:00:00,6573,48,92
2014-11-19 17:00:00,6238,48,100
2014-11-19 18:00:00,5114,48,100
2014-11-19 19:00:00,3457,48,100
2014-11-19 20:00:00,2953,48,100
2014-11-19 21:00:00,2457,48,100
2014-11-19 22:00:00,1829,48,100
2014-11-19 23:00:00,1150,48,100
2014-11-20 00:00:00,657,48,100
2014-11-20 01:00:00,385,48,100
2014-11-20 02:00:00,318,48,100
2014-11-20 03:00:00,391,48,100
2014-11-20 04:00:00,708,48,100
2014-11-20 05:00:00,1668,48,100
2014-11-20 06:00:00,3285,48,100
2014-11-20 07:00:00,4377,48,100
2014-11-20 08:00:00,4315,48,100
2014-11-20 09:00:00,3299,48,100
2014-11-20 10:00:00,3939,48,100
2014-11-20 11:00:00,3998,48,100
2014-11-20 12:00:00,4625,48,100
2014-11-20 13:00:00,4739,48,100
2014-11-20 14:00:00,5859,48,100
2014-11-20 15:00:00,6600,48,100
2014-11-20 16:00:00,6829,48,100
2014-11-20 17:00:00,6204,48,100
2014-11-20 18:00:00,4993,48,100
2014-11-20 19:00:00,3557,48,100
2014-11-20 20:00:00,2946,48,100
2014-11-20 21:00:00,2764,48,100
2014-11-20 22:00:00,2012,48,100
2014-11-20 23:00:00,1329,48,100
2014-11-21 00:00:00,802,48,100
2014-11-21 01:00:00,470,48,100
2014-11-21 02:00:00,378,48,100
2014-11-21 03:00:00,403,48,100
2014-11-21 04:00:00,686,48,83
2014-11-21 05:00:00,1590,48,100
2014-11-21 06:00:00,2838,48,100
2014-11-21 07:00:00,4305,48,100
2014-11-21 08:00:00,4432,48,100
2014-11-21 09:00:00,4068,48,100
2014-11-21 10:00:00,4066,48,100
2014-11-21 11:00:00,4557,48,100
2014-11-21 12:00:00,5076,48,100
2014-11-21 13:00:00,5246,48,100
2014-11-21 14:00:00,6253,48,100
2014-11-21 15:00:00,6834,48,100
2014-11-21 16:00:00,6776,48,100
2014-11-21 17:00:00,6273,48,100
2014-11-21 18:00:00,5213,48,100
2014-11-21 19:00:00,3918,48,100
2014-11-21 20:00:00,3166,48,100
2014-11-21 21:00:00,2886,48,100
2014-11-21 22:00:00,2542,48,100
2014-11-21 23:00:00,1719,48,100
2014-11-24 00:00:00,584,48,100
2014-11-24 01:00:00,410,48,100
2014-11-24 02:00:00,306,48,100
2014-11-24 03:00:00,375,48,100
2014-11-24 04:00:00,664,48,100
2014-11-24 05:00:00,1613,48,83
2014-11-24 06:00:00,3190,48,100
2014-11-24 07:00:00,3851,48,100
2014-11-24 08:00:00,3778,48,100
2014-11-24 09:00:00,3799,48,100
2014-11-24 10:00:00,3970,48,100
2014-11-24 11:00:00,4256,48,100
2014-11-24 12:00:00,4539,48,100
2014-11-24 13:00:00,4725,48,100
2014-11-24 14:00:00,5690,48,100
2014-11-24 15:00:00,6631,48,100
2014-11-24 16:00:00,6557,48,100
2014-11-24 17:00:00,6328,48,100
2014-11-24 18:00:00,4719,48,100
2014-11-24 19:00:00,3298,48,100
2014-11-24 20:00:00,2635,48,100
2014-11-24 21:00:00,2152,48,100
2014-11-24 22:00:00,1604,48,100
2014-11-24 23:00:00,1080,48,100
2014-11-25 00:00:00,638,48,100
2014-11-25 01:00:00,369,48,100
2014-11-25 02:00:00,292,48,100
2014-11-25 03:00:00,338,48,92
2014-11-25 04:00:00,651,48,83
2014-11-25 05:00:00,1679,48,100
2014-11-25 06:00:00,3135,48,100
2014-11-25 07:00:00,3761,48,100
2014-11-25 08:00:00,3952,48,100
2014-11-25 09:00:00,3943,48,100
2014-11-25 10:00:00,4073,48,100
2014-11-25 11:00:00,4392,48,100
2014-11-25 12:00:00,4643,48,100
2014-11-25 13:00:00,5006,48,100
2014-11-25 14:00:00,5991,48,100
2014-11-25 15:00:00,6655,48,100
2014-11-25 16:00:00,6745,48,100
2014-11-25 17:00:00,6332,48,100
2014-11-25 18:00:00,5074,48,100
2014-11-25 19:00:00,3593,48,100
2014-11-25 20:00:00,2811,48,100
2014-11-25 21:00:00,2420,48,100
2014-11-25 22:00:00,1919,48,100
2014-11-25 23:00:00,1255,48,100
2014-11-26 00:00:00,757,48,100
2014-11-26 01:00:00,482,48,100
2014-11-26 02:00:00,343,48,100
2014-11-26 03:00:00,409,48,100
2014-11-26 04:00:00,716,48,100
2014-11-26 05:00:00,1664,48,100
2014-11-26 06:00:00,3157,48,100
2014-11-26 07:00:00,3887,48,100
2014-11-26 08:00:00,4051,48,100
2014-11-26 09:00:00,4293,48,100
2014-11-26 10:00:00,4544,48,100
2014-11-26 11:00:00,5134,48,100
2014-11-26 12:00:00,5782,48,100
2014-11-26 13:00:00,6105,48,100
2014-11-26 14:00:00,6486,48,100
2014-11-26 15:00:00,4889,48,100
2014-11-26 16:00:00,5733,48,100
2014-11-26 17:00:00,5589,48,100
2014-11-26 18:00:00,4673,48,100
2014-11-26 19:00:00,3703,48,100
2014-11-26 20:00:00,3056,48,100
2014-11-26 21:00:00,2526,48,100
2014-11-26 22:00:00,2098,48,100
2014-11-26 23:00:00,1499,48,100
2014-12-01 00:00:00,633,48,100
2014-12-01 01:00:00,372,48,83
2014-12-01 02:00:00,340,48,92
2014-12-01 03:00:00,365,48,100
2014-12-01 04:00:00,688,48,100
2014-12-01 05:00:00,1654,48,100
2014-12-01 06:00:00,3243,48,100
2014-12-01 07:00:00,4291,48,92
2014-12-01 08:00:00,4144,48,100
2014-12-01 09:00:00,3753,48,83
2014-12-01 10:00:00,3779,48,100
2014-12-01 11:00:00,4015,48,92
2014-12-01 12:00:00,4295,48,92
2014-12-01 13:00:00,4597,48,83
2014-12-01 14:00:00,5643,48,83
2014-12-01 15:00:00,6562,48,100
2014-12-01 16:00:00,6566,48,83
2014-12-01 17:00:00,6136,48,100
2014-12-01 18:00:00,5020,48,100
2014-12-01 19:00:00,3213,48,92
2014-12-01 20:00:00,2612,48,100
2014-12-01 21:00:00,2095,48,100
2014-12-01 22:00:00,1558,48,100
2014-12-01 23:00:00,1035,48,100
2014-12-02 00:00:00,617,48,83
2014-12-02 01:00:00,386,48,100
2014-12-02 02:00:00,302,48,100
2014-12-02 03:00:00,382,48,100
2014-12-02 04:00:00,668,48,100
2014-12-02 05:00:00,1521,48,100
2014-12-02 06:00:00,3059,48,100
2014-12-02 07:00:00,4272,48,100
2014-12-02 08:00:00,4038,48,100
2014-12-02 09:00:00,3666,48,100
2014-12-02 10:00:00,3538,48,100
2014-12-02 11:00:00,3754,48,92
2014-12-02 12:00:00,4036,48,100
2014-12-02 13:00:00,4402,48,100
2014-12-02 14:00:00,5323,48,100
2014-12-02 15:00:00,5902,48,100
2014-12-02 16:00:00,5800,48,100
2014-12-02 17:00:00,5138,48,100
2014-12-02 18:00:00,4119,48,100
2014-12-02 19:00:00,2867,48,100
2014-12-02 20:00:00,2478,48,100
2014-12-02 21:00:00,2068,48,100
2014-12-02 22:00:00,1598,48,100
2014-12-02 23:00:00,1141,48,100
2014-12-03 00:00:00,648,48,100
2014-12-03 01:00:00,347,48,100
2014-12-03 02:00:00,282,48,100
2014-12-03 03:00:00,339,48,100
2014-12-03 04:00:00,579,48,100
2014-12-03 05:00:00,1347,48,100
2014-12-03 06:00:00,2795,48,100
2014-12-03 07:00:00,3993,48,100
2014-12-03 08:00:00,3988,48,100
2014-12-03 09:00:00,3610,48,100
2014-12-03 10:00:00,3530,48,92
2014-12-03 11:00:00,3796,48,100
2014-12-03 12:00:00,4161,48,100
2014-12-03 13:00:00,4450,48,100
2014-12-03 14:00:00,5142,48,100
2014-12-03 15:00:00,5681,48,100
2014-12-03 16:00:00,5830,48,83
2014-12-03 17:00:00,5729,48,100
2014-12-03 18:00:00,4685,48,100
2014-12-03 19:00:00,3243,48,92
2014-12-03 20:00:00,2801,48,100
2014-12-03 21:00:00,2187,48,100
2014-12-03 22:00:00,1672,48,100
2014-12-03 23:00:00,1076,48,100
2014-12-04 00:00:00,680,48,100
2014-12-04 01:00:00,365,48,100
2014-12-04 02:00:00,296,48,100
2014-12-04 03:00:00,388,48,92
2014-12-04 04:00:00,601,48,83
2014-12-04 05:00:00,1466,48,100
2014-12-04 06:00:00,2729,48,100
2014-12-04 07:00:00,4122,48,100
2014-12-04 08:00:00,4147,48,100
2014-12-04 09:00:00,3894,48,100
2014-12-04 10:00:00,3668,48,100
2014-12-04 11:00:00,4025,48,100
2014-12-04 12:00:00,4365,48,100
2014-12-04 13:00:00,4664,48,92
2014-12-04 14:00:00,5896,48,100
2014-12-04 15:00:00,6367,48,100
2014-12-04 16:00:00,6352,48,100
2014-12-04 17:00:00,6001,48,100
2014-12-04 18:00:00,5082,48,100
2014-12-04 19:00:00,3678,48,100
2014-12-04 20:00:00,3034,48,100
2014-12-04 21:00:00,2627,48,100
2014-12-04 22:00:00,2125,48,100
2014-12-04 23:00:00,1430,48,100
2014-12-05 00:00:00,763,48,100
2014-12-05 01:00:00,437,48,100
2014-12-05 02:00:00,399,48,100
2014-12-05 03:00:00,381,48,100
2014-12-05 04:00:00,699,48,100
2014-12-05 05:00:00,1641,48,100
2014-12-05 06:00:00,3079,48,100
2014-12-05 07:00:00,4282,48,100
2014-12-05 08:00:00,4263,48,100
2014-12-05 09:00:00,3884,48,100
2014-12-05 10:00:00,4090,48,100
2014-12-05 11:00:00,4448,48,100
2014-12-05 12:00:00,4831,48,100
2014-12-05 13:00:00,5310,48,100
2014-12-05 14:00:00,6212,48,100
2014-12-05 15:00:00,6888,48,100
2014-12-05 16:00:00,6738,48,100
2014-12-05 17:00:00,6324,48,100
2014-12-05 18:00:00,5119,48,100
2014-12-05 19:00:00,3917,48,100
2014-12-05 20:00:00,3231,48,100
2014-12-05 21:00:00,3036,48,100
2014-12-05 22:00:00,2606,48,100
2014-12-05 23:00:00,1939,48,100
2014-12-08 00:00:00,635,48,100
2014-12-08 01:00:00,430,48,100
2014-12-08 02:00:00,339,48,100
2014-12-08 03:00:00,373,48,100
2014-12-08 04:00:00,668,48,100
2014-12-08 05:00:00,1628,48,100
2014-12-08 06:00:00,3119,48,100
2014-12-08 07:00:00,4315,48,100
2014-12-08 08:00:00,4341,48,100
2014-12-08 09:00:00,3720,48,100
2014-12-08 10:00:00,3802,48,100
2014-12-08 11:00:00,4228,48,100
2014-12-08 12:00:00,4417,48,100
2014-12-08 13:00:00,4606,48,92
2014-12-08 14:00:00,5559,48,83
2014-12-08 15:00:00,6355,48,92
2014-12-08 16:00:00,6793,48,100
2014-12-08 17:00:00,6181,48,100
2014-12-08 18:00:00,5128,48,100
2014-12-08 19:00:00,3381,48,100
2014-12-08 20:00:00,2715,48,100
2014-12-08 21:00:00,2210,48,100
2014-12-08 22:00:00,1609,48,83
2014-12-08 23:00:00,1091,48,100
2014-12-09 00:00:00,663,48,100
2014-12-09 01:00:00,354,48,100
2014-12-09 02:00:00,323,48,100
2014-12-09 03:00:00,368,48,100
2014-12-09 04:00:00,660,48,100
2014-12-09 05:00:00,1664,48,100
2014-12-09 06:00:00,3103,48,100
2014-12-09 07:00:00,4289,48,100
2014-12-09 08:00:00,4279,48,100
2014-12-09 09:00:00,3759,48,100
2014-12-09 10:00:00,3599,48,100
2014-12-09 11:00:00,4221,48,100
2014-12-09 12:00:00,4340,48,100
2014-12-09 13:00:00,4783,48,92
2014-12-09 14:00:00,5414,48,100
2014-12-09 15:00:00,6490,48,92
2014-12-09 16:00:00,6534,48,100
2014-12-09 17:00:00,6269,48,100
2014-12-09 18:00:00,4933,48,100
2014-12-09 19:00:00,3647,48,100
2014-12-09 20:00:00,2864,48,100
2014-12-09 21:00:00,2588,48,100
2014-12-09 22:00:00,1787,48,100
2014-12-09 23:00:00,1145,48,100
2014-12-10 00:00:00,673,48,100
2014-12-10 01:00:00,403,48,100
2014-12-10 02:00:00,325,48,100
2014-12-10 03:00:00,370,48,100
2014-12-10 04:00:00,666,48,100
2014-12-10 05:00:00,1697,48,100
2014-12-10 06:00:00,3151,48,100
2014-12-10 07:00:00,4456,48,100
2014-12-10 08:00:00,4397,48,100
2014-12-10 09:00:00,3779,48,100
2014-12-10 10:00:00,3843,48,100
2014-12-10 11:00:00,4161,48,100
2014-12-10 12:00:00,4473,48,100
2014-12-10 13:00:00,4834,48,100
2014-12-10 14:00:00,5883,48,100
2014-12-10 15:00:00,6576,48,100
2014-12-10 16:00:00,6784,48,100
2014-12-10 17:00:00,6238,48,100
2014-12-10 18:00:00,5081,48,100
2014-12-10 19:00:00,3675,48,100
2014-12-10 20:00:00,3160,48,100
2014-12-10 21:00:00,2785,48,100
2014-12-10 22:00:00,1901,48,100
2014-12-10 23:00:00,1187,48,100
2014-12-11 00:00:00,700,48,100
2014-12-11 01:00:00,425,48,100
2014-12-11 02:00:00,355,48,100
2014-12-11 03:00:00,376,48,100
2014-12-11 04:00:00,705,48,100
2014-12-11 05:00:00,1628,48,100
2014-12-11 06:00:00,3027,48,100
2014-12-11 07:00:00,4384,48,83
2014-12-11 08:00:00,4482,48,100
2014-12-11 09:00:00,4006,48,100
2014-12-11 10:00:00,3857,48,100
2014-12-11 11:00:00,4304,48,100
2014-12-11 12:00:00,4511,48,100
2014-12-11 13:00:00,4823,48,100
2014-12-11 14:00:00,5896,48,100
2014-12-11 15:00:00,6878,48,100
2014-12-11 16:00:00,6779,48,92
2014-12-11 17:00:00,6255,48,100
2014-12-11 18:00:00,5272,48,100
2014-12-11 19:00:00,3786,48,100
2014-12-11 20:00:00,3197,48,100
2014-12-11 21:00:00,2685,48,100
2014-12-11 22:00:00,1899,48,100
2014-12-11 23:00:00,1348,48,100
2014-12-12 00:00:00,779,48,100
2014-12-12 01:00:00,483,48,100
2014-12-12 02:00:00,415,48,100
2014-12-12 03:00:00,394,48,100
2014-12-12 04:00:00,646,48,100
2014-12-12 05:00:00,1495,48,100
2014-12-12 06:00:00,2994,48,100
2014-12-12 07:00:00,3658,48,100
2014-12-12 08:00:00,3745,48,100
2014-12-12 09:00:00,3476,48,100
2014-12-12 10:00:00,3450,48,100
2014-12-12 11:00:00,4029,48,100
2014-12-12 12:00:00,4247,48,100
2014-12-12 13:00:00,4883,48,83
2014-12-12 14:00:00,5695,48,100
2014-12-12 15:00:00,6366,48,100
2014-12-12 16:00:00,6377,48,100
2014-12-12 17:00:00,5811,48,100
2014-12-12 18:00:00,4673,48,100
2014-12-12 19:00:00,3488,48,100
2014-12-12 20:00:00,2896,48,100
2014-12-12 21:00:00,2645,48,100
2014-12-12 22:00:00,2290,48,100
2014-12-12 23:00:00,1674,48,100
2014-12-15 00:00:00,650,48,100
2014-12-15 01:00:00,406,48,100
2014-12-15 02:00:00,302,48,100
2014-12-15 03:00:00,348,48,100
2014-12-15 04:00:00,696,48,92
2014-12-15 05:00:00,1614,48,100
2014-12-15 06:00:00,3097,48,100
2014-12-15 07:00:00,4326,48,100
2014-12-15 08:00:00,4198,48,100
2014-12-15 09:00:00,3724,48,83
2014-12-15 10:00:00,4089,48,100
2014-12-15 11:00:00,4241,48,100
2014-12-15 12:00:00,4550,48,100
2014-12-15 13:00:00,4876,48,100
2014-12-15 14:00:00,5710,48,100
2014-12-15 15:00:00,6824,48,100
2014-12-15 16:00:00,6768,48,100
2014-12-15 17:00:00,6323,48,100
2014-12-15 18:00:00,5046,48,100
2014-12-15 19:00:00,3243,48,100
2014-12-15 20:00:00,2780,48,100
2014-12-15 21:00:00,2208,48,100
2014-12-15 22:00:00,1710,48,100
2014-12-15 23:00:00,1113,48,100
2014-12-16 00:00:00,672,48,100
2014-12-16 01:00:00,397,48,100
2014-12-16 02:00:00,310,48,100
2014-12-16 03:00:00,344,48,100
2014-12-16 04:00:00,598,48,100
2014-12-16 05:00:00,1558,48,100
2014-12-16 06:00:00,3074,48,100
2014-12-16 07:00:00,4421,48,100
2014-12-16 08:00:00,4155,48,100
2014-12-16 09:00:00,3652,48,100
2014-12-16 10:00:00,3782,48,100
2014-12-16 11:00:00,4401,48,100
2014-12-16 12:00:00,4342,48,100
2014-12-16 13:00:00,4791,48,100
2014-12-16 14:00:00,5267,48,100
2014-12-16 15:00:00,5431,48,100
2014-12-16 16:00:00,5521,48,100
2014-12-16 17:00:00,5831,48,92
2014-12-16 18:00:00,4644,48,100
2014-12-16 19:00:00,3433,48,100
2014-12-16 20:00:00,2698,48,100
2014-12-16 21:00:00,2259,48,100
2014-12-16 22:00:00,1743,48,100
2014-12-16 23:00:00,1197,48,100
2014-12-17 00:00:00,689,48,100
2014-12-17 01:00:00,397,48,100
2014-12-17 02:00:00,312,48,100
2014-12-17 03:00:00,340,48,100
2014-12-17 04:00:00,582,48,100
2014-12-17 05:00:00,1328,48,100
2014-12-17 06:00:00,2583,48,100
2014-12-17 07:00:00,4162,48,100
2014-12-17 08:00:00,4227,48,100
2014-12-17 09:00:00,3601,48,100
2014-12-17 10:00:00,3864,48,100
2014-12-17 11:00:00,4184,48,100
2014-12-17 12:00:00,4662,48,100
2014-12-17 13:00:00,4795,48,100
2014-12-17 14:00:00,5793,48,100
2014-12-17 15:00:00,6274,48,92
2014-12-17 16:00:00,6657,48,100
2014-12-17 17:00:00,6253,48,100
2014-12-17 18:00:00,5075,48,100
2014-12-17 19:00:00,3784,48,83
2014-12-17 20:00:00,3067,48,92
2014-12-17 21:00:00,2478,48,100
2014-12-17 22:00:00,1821,48,100
2014-12-17 23:00:00,1286,48,100
2014-12-18 00:00:00,836,48,100
2014-12-18 01:00:00,447,48,100
2014-12-18 02:00:00,335,48,100
2014-12-18 03:00:00,377,48,100
2014-12-18 04:00:00,687,48,100
2014-12-18 05:00:00,1636,48,100
2014-12-18 06:00:00,3116,48,100
2014-12-18 07:00:00,4444,48,100
2014-12-18 08:00:00,4288,48,100
2014-12-18 09:00:00,3853,48,100
2014-12-18 10:00:00,3961,48,100
2014-12-18 11:00:00,4564,48,100
2014-12-18 12:00:00,4575,48,100
2014-12-18 13:00:00,5097,48,100
2014-12-18 14:00:00,6135,48,100
2014-12-18 15:00:00,6865,48,100
2014-12-18 16:00:00,6767,48,100
2014-12-18 17:00:00,6232,48,100
2014-12-18 18:00:00,5183,48,100
2014-12-18 19:00:00,4038,48,100
2014-12-18 20:00:00,3270,48,100
2014-12-18 21:00:00,2713,48,100
2014-12-18 22:00:00,2145,48,100
2014-12-18 23:00:00,1390,48,100
2014-12-19 00:00:00,844,48,100
2014-12-19 01:00:00,493,48,100
2014-12-19 02:00:00,365,48,100
2014-12-19 03:00:00,414,48,100
2014-12-19 04:00:00,650,48,100
2014-12-19 05:00:00,1684,48,100
2014-12-19 06:00:00,3226,48,100
2014-12-19 07:00:00,4329,48,100
2014-12-19 08:00:00,4119,48,100
2014-12-19 09:00:00,4103,48,100
2014-12-19 10:00:00,4328,48,100
2014-12-19 11:00:00,4767,48,92
2014-12-19 12:00:00,5361,48,100
2014-12-19 13:00:00,5839,48,100
2014-12-19 14:00:00,6416,48,83
2014-12-19 15:00:00,7091,48,100
2014-12-19 16:00:00,6765,48,100
2014-12-19 17:00:00,6490,48,100
2014-12-19 18:00:00,5858,48,100
2014-12-19 19:00:00,4204,48,100
2014-12-19 20:00:00,3609,48,100
2014-12-19 21:00:00,3085,48,100
2014-12-19 22:00:00,2714,48,92
2014-12-19 23:00:00,1884,48,100
2014-12-22 00:00:00,729,48,100
2014-12-22 01:00:00,487,48,100
2014-12-22 02:00:00,331,48,100
2014-12-22 03:00:00,375,48,100
2014-12-22 04:00:00,649,48,100
2014-12-22 05:00:00,1646,48,100
2014-12-22 06:00:00,3025,48,100
2014-12-22 07:00:00,3717,48,100
2014-12-22 08:00:00,3785,48,100
2014-12-22 09:00:00,4079,48,100
2014-12-22 10:00:00,4438,48,100
2014-12-22 11:00:00,5034,48,100
2014-12-22 12:00:00,4948,48,100
2014-12-22 13:00:00,5356,48,100
2014-12-22 14:00:00,6029,48,100
2014-12-22 15:00:00,6684,48,100
2014-12-22 16:00:00,6726,48,100
2014-12-22 17:00:00,6328,48,100
2014-12-22 18:00:00,5063,48,100
2014-12-22 19:00:00,3827,48,100
2014-12-22 20:00:00,3182,48,100
2014-12-22 21:00:00,2636,48,100
2014-12-22 22:00:00,2211,48,100
2014-12-22 23:00:00,1333,48,83
2014-12-23 00:00:00,832,48,100
2014-12-23 01:00:00,494,48,100
2014-12-23 02:00:00,343,48,100
2014-12-23 03:00:00,405,48,100
2014-12-23 04:00:00,596,48,92
2014-12-23 05:00:00,1605,48,100
2014-12-23 06:00:00,2894,48,100
2014-12-23 07:00:00,3737,48,100
2014-12-23 08:00:00,3892,48,100
2014-12-23 09:00:00,4146,48,100
2014-12-23 10:00:00,4660,48,100
2014-12-23 11:00:00,5112,48,100
2014-12-23 12:00:00,5373,48,100
2014-12-23 13:00:00,5751,48,100
2014-12-23 14:00:00,6189,48,100
2014-12-23 15:00:00,6647,48,100
2014-12-23 16:00:00,6649,48,100
2014-12-23 17:00:00,6329,48,100
2014-12-23 18:00:00,5231,48,92
2014-12-23 19:00:00,4335,48,100
2014-12-23 20:00:00,3468,48,100
2014-12-23 21:00:00,3089,48,100
2014-12-23 22:00:00,2633,48,100
2014-12-23 23:00:00,1667,48,100
2014-12-24 00:00:00,993,48,100
2014-12-24 01:00:00,582,48,100
2014-12-24 02:00:00,467,48,100
2014-12-24 03:00:00,403,48,100
2014-12-24 04:00:00,637,48,100
2014-12-24 05:00:00,1385,48,83
2014-12-24 06:00:00,2528,48,92
2014-12-24 07:00:00,3224,48,100
2014-12-24 08:00:00,3516,48,100
2014-12-24 09:00:00,4129,48,100
2014-12-24 10:00:00,4797,48,100
2014-12-24 11:00:00,5348,48,100
